,نوع العقار,المدينة,الحي,الواجهة,عدد الغرف,عدد الصالات,عدد الحمامات,عرض الشارع,المساحة,درج صالة,مطبخ,غرفة خادمة,غرفة سائق,ملحق,حوش,مسبح,قبو,مدخل سيارة,مصعد,السعر الاجمالي
635,فيلا,الرياض,الرياض,شرقية,5,1,3,15.0,390.0,False,True,False,False,False,True,False,False,True,False,850000
636,فيلا,الرياض,حي بدر,غربية,7+,2,5+,5.0,350.0,True,True,True,False,True,True,False,False,True,True,1150000
637,فيلا,الرياض,حي احد,شرقية,7+,2,4,15.0,375.0,True,True,False,False,True,True,False,False,True,False,1200000
638,فيلا,الرياض,الرياض,شرقية,3,1,3,20.0,274.0,True,True,False,False,False,False,False,False,False,False,800000
639,فيلا,الرياض,حي بدر,جنوبية,7+,2,5+,20.0,300.0,True,True,True,False,True,True,False,False,True,False,990000
640,فيلا,الرياض,الرياض,شمالية شرقية,7+,2,4,20.0,455.0,True,True,False,False,False,False,False,False,False,False,1600000
641,فيلا,الرياض,حي الاسكان,جنوبية,7+,2,5+,-1.0,300.0,True,True,False,True,True,True,False,True,True,False,1100000
642,فيلا,الرياض,حي بدر,شرقية,5,3,5+,15.0,300.0,True,True,True,False,False,False,False,False,False,False,950000
643,فيلا,الرياض,حي بدر,جنوبية,4,2,5+,20.0,245.0,True,True,True,False,True,True,False,False,True,False,1000000
644,فيلا,الرياض,حي بدر,جنوبية,5,3,5+,15.0,250.0,True,True,True,False,False,True,False,False,True,False,830000
645,فيلا,الرياض,حي عكاظ,شمالية,5,1,5+,20.0,450.0,True,True,False,False,True,True,False,False,True,True,2350000
646,فيلا,الرياض,حي العزيزية,شمالية شرقية,7+,3,5+,20.0,775.0,False,True,False,False,True,True,False,False,True,False,1700000
647,فيلا,الرياض,حي بدر,غربية,5,3,5+,15.0,200.0,True,True,True,False,True,True,False,False,True,False,780000
648,فيلا,الرياض,حي بدر,جنوبية غربية,7+,1,5+,15.0,230.0,True,True,False,False,True,True,False,False,True,False,980000
649,فيلا,الرياض,الرياض,غربية,5,2,5+,15.0,274.0,True,True,True,False,True,True,False,False,True,False,820000
650,فيلا,الرياض,حي بدر,شمالية,3,1,3,20.0,375.0,False,True,False,False,False,False,False,False,True,False,770000
651,فيلا,الرياض,حي بدر,شمالية,3,1,4,20.0,375.0,False,True,False,False,False,False,False,False,True,False,770000
652,فيلا,الرياض,حي بدر,جنوبية,5,3,5+,18.0,303.0,True,True,True,False,True,True,False,False,True,False,900000
653,فيلا,الرياض,حي بدر,شمالية شرقية,6,3,5+,15.0,309.0,True,True,True,False,True,True,False,False,True,True,1080000
654,فيلا,الرياض,حي بدر,شرقية,7+,3,5+,15.0,527.0,True,True,True,False,True,True,False,False,True,True,1680000
655,فيلا,الرياض,حي الدار البيضاء,شمالية,5,1,5+,15.0,218.0,True,True,False,False,False,True,False,False,True,False,750000
656,فيلا,الرياض,حي بدر,غربية,6,3,5+,20.0,300.0,True,True,True,False,True,True,False,False,True,True,1050000
657,فيلا,الرياض,حي بدر,شمالية شرقية,5,2,5+,18.0,328.0,True,True,True,False,True,True,False,False,True,False,1035000
658,فيلا,الرياض,حي الشفا,جنوبية,7+,5,5+,16.0,875.0,True,True,True,False,True,True,False,False,True,False,1850000
659,فيلا,الرياض,الرياض,شرقية,5,2,5+,15.0,271.0,True,True,True,False,True,True,False,False,True,False,830000
660,فيلا,الرياض,حي عكاظ,شرقية,7+,3,5+,5.0,320.0,True,True,True,False,True,True,False,False,True,False,1200000
661,فيلا,الرياض,الرياض,غربية,5,2,5+,15.0,259.0,True,True,True,False,True,True,False,False,True,False,820000
662,فيلا,الرياض,الرياض,غربية,5,2,5+,15.0,276.0,True,True,True,False,True,True,False,False,True,False,830000
663,فيلا,الرياض,حي بدر,شمالية,5,2,5+,15.0,262.0,True,True,True,False,True,True,False,False,True,False,850000
664,فيلا,الرياض,حي عكاظ,جنوبية,5,3,5+,25.0,325.0,True,True,True,False,True,True,True,False,True,False,950000
665,فيلا,الرياض,حي بدر,شمالية,5,2,5+,20.0,225.0,True,True,True,False,True,True,False,False,True,False,845000
666,فيلا,الرياض,حي طيبة,غربية,5,2,5+,15.0,276.0,True,True,True,False,True,True,False,False,True,False,830000
667,فيلا,الرياض,حي بدر,شمالية غربية,5,2,5+,15.0,286.0,True,True,True,False,True,True,False,False,True,False,940000
668,فيلا,الرياض,الرياض,شرقية,5,2,5+,15.0,271.0,True,True,True,False,True,True,False,False,True,False,825000
669,فيلا,الرياض,حي بدر,شرقية,5,2,5+,20.0,250.0,True,True,True,False,True,True,False,False,True,False,840000
670,فيلا,الرياض,حي بدر,شمالية,5,2,5+,15.0,269.0,True,True,True,False,True,True,False,False,True,False,940000
671,فيلا,الرياض,حي بدر,جنوبية,5,2,5+,18.0,304.0,True,True,True,False,True,True,False,False,True,False,950000
672,فيلا,الرياض,حي عكاظ,جنوبية,3,1,4,15.0,300.0,False,True,False,False,False,True,False,False,True,False,800000
673,فيلا,الرياض,حي بدر,شرقية,5,3,5+,20.0,303.0,True,True,True,False,True,True,False,False,True,False,850000
674,فيلا,الرياض,حي بدر,جنوبية,6,3,5+,18.0,300.0,True,True,True,False,False,True,False,False,True,False,850000
675,فيلا,الرياض,حي عكاظ,شرقية,5,2,5+,21.0,300.0,True,True,True,False,True,True,False,False,True,False,880000
676,فيلا,الرياض,حي بدر,جنوبية,5,3,5+,18.0,303.0,True,True,True,False,True,True,False,False,True,False,850000
677,فيلا,الرياض,حي بدر,شرقية,5,2,5+,20.0,210.0,True,True,True,False,True,True,False,False,True,False,780000
678,فيلا,الرياض,حي بدر,شرقية,5,2,5+,20.0,216.0,True,True,True,False,False,True,False,False,True,False,830000
679,فيلا,الرياض,حي بدر,شمالية,5,2,5+,20.0,250.0,True,True,True,False,True,True,False,False,True,False,850000
680,فيلا,الرياض,حي بدر,جنوبية,5,2,5+,20.0,320.0,True,True,True,False,True,True,False,False,True,False,1000000
681,فيلا,الرياض,حي بدر,شمالية,5,3,5+,20.0,320.0,True,True,True,False,True,True,False,False,True,False,950000
682,فيلا,الرياض,حي بدر,شرقية,5,3,5+,30.0,275.0,True,True,True,False,True,True,False,False,True,False,870000
683,فيلا,الرياض,حي عكاظ,شمالية,5,2,5+,20.0,300.0,True,True,True,False,True,True,False,False,True,False,880000
684,فيلا,الرياض,حي عكاظ,شمالية,5,3,5+,20.0,360.0,True,True,True,False,True,True,False,False,True,False,1000000
685,فيلا,الرياض,حي الدار البيضاء,شمالية,5,2,5+,20.0,246.0,True,True,True,False,True,True,False,False,True,False,825000
686,فيلا,الرياض,حي طيبة,شمالية غربية,5,2,5+,20.0,269.0,True,True,True,False,False,True,False,False,False,False,850000
687,فيلا,الرياض,حي عكاظ,شرقية,7+,3,5+,15.0,375.0,False,True,True,False,True,True,False,False,True,False,1500000
688,فيلا,الرياض,الرياض,جنوبية,6,3,5+,5.0,265.0,True,True,True,True,False,True,False,False,True,False,1200000
689,فيلا,الرياض,حي عكاظ,شرقية,7+,3,5+,20.0,360.0,True,True,True,False,True,True,False,False,True,False,1450000
690,فيلا,الرياض,حي الدار البيضاء,شمالية,4,1,3,20.0,250.0,False,True,False,False,False,False,False,False,False,False,525000
691,فيلا,الرياض,حي الدار البيضاء,غربية,7+,2,5+,15.0,500.0,True,True,True,False,True,True,False,False,True,False,1200000
692,فيلا,الرياض,حي الشفا,شمالية,5,4,5+,18.0,300.0,True,True,True,False,True,True,False,False,True,False,1200000
693,فيلا,الرياض,حي الشفا,ثلاث شوارع,7+,2,5+,-1.0,270.0,True,True,True,True,False,False,False,False,True,False,1000000
694,فيلا,الرياض,حي العزيزية,جنوبية,7+,3,5+,20.0,608.0,True,True,True,False,True,True,False,False,True,False,1700000
695,فيلا,الرياض,حي الدار البيضاء,شمالية,5,5,5+,15.0,250.0,False,True,True,False,False,True,False,False,True,False,850000
696,فيلا,الرياض,حي احد,جنوبية,4,1,4,-1.0,25.0,True,True,False,False,False,False,False,False,False,False,880000
697,فيلا,الرياض,حي عكاظ,جنوبية,7+,3,4,-1.0,300.0,False,True,False,False,False,False,False,False,True,False,1300000
698,فيلا,الرياض,حي الدار البيضاء,شمالية,7+,2,5+,20.0,220.0,True,False,True,True,True,True,False,False,True,False,950000
699,فيلا,الرياض,حي جرير,شرقية,7+,1,4,-1.0,400.0,False,True,True,False,True,True,False,False,True,False,1300000
700,فيلا,الرياض,حي الربوة,شمالية,5,3,5+,-1.0,336.0,False,True,False,False,True,True,False,False,False,False,1390000
701,فيلا,الرياض,حي الربوة,شمالية,5,1,3,12.0,274.0,False,True,True,False,False,False,False,False,True,False,1150000
702,فيلا,الرياض,حي الفاروق,جنوبية,4,1,4,16.0,756.0,True,True,False,False,False,False,False,False,False,False,3300000
703,فيلا,الرياض,حي الربوة,ثلاث شوارع,7+,2,5+,12.0,868.0,True,True,True,True,True,True,False,False,True,False,4000000
704,فيلا,الرياض,حي الربوة,شمالية,4,2,4,20.0,1601.0,True,True,True,True,True,True,True,False,True,False,6564100
705,فيلا,الرياض,حي الخالدية,شمالية شرقية,5,2,5+,15.0,480.0,False,True,False,False,False,False,False,False,False,False,1200000
706,فيلا,الرياض,حي الزهراء,شرقية,7+,3,5+,10.0,542.0,False,True,True,True,False,True,False,False,False,False,2100000
707,فيلا,الرياض,حي الرمال,شمالية,7+,2,5+,20.0,281.0,True,True,True,True,True,True,False,False,True,False,1350000
708,فيلا,الرياض,حي النسيم الغربي,ثلاث شوارع,7+,4,5+,-1.0,765.0,True,True,False,False,False,True,False,False,False,False,2750000
710,فيلا,الرياض,حي النظيم,جنوبية شرقية,6,2,4,15.0,420.0,True,True,True,True,True,True,False,False,True,False,2300000
712,فيلا,الرياض,الرياض,جنوبية شرقية,5,3,4,-1.0,247.0,True,True,True,False,True,True,False,False,True,True,1500000
715,فيلا,الرياض,حي الخليج,شرقية,5,1,5+,-1.0,375.0,False,True,False,False,True,True,False,False,False,False,2200000
719,فيلا,الرياض,شارع جبل مره,شرقية,5,2,4,-1.0,750.0,True,False,True,True,False,True,False,False,True,True,4500000
726,فيلا,الرياض,حي المونسية,شمالية,5,5,5+,-1.0,312.0,True,True,True,False,True,True,False,False,True,True,2300000
728,فيلا,الرياض,حي المونسية,جنوبية,5,3,5+,18.0,250.0,True,True,True,True,True,True,False,False,True,True,1900000
731,فيلا,الرياض,حي الحمراء,جنوبية,5,2,5+,-1.0,618.0,True,True,True,True,True,True,False,False,True,True,5700000
732,فيلا,الرياض,الرياض,غربية,5,5,5+,-1.0,300.0,True,False,True,False,True,True,False,False,True,True,2350000
733,فيلا,الرياض,حي المونسية,جنوبية,7+,4,5+,-1.0,220.0,True,True,True,True,False,True,False,False,True,False,1450000
734,فيلا,الرياض,حي المونسية,غربية,7+,2,5+,20.0,266.0,True,True,True,False,False,True,False,False,True,False,1480000
735,فيلا,الرياض,حي البيان,شمالية,5,2,4,-1.0,363.0,True,True,False,False,True,True,False,False,True,False,1600000
738,فيلا,الرياض,حي الجنادرية,شرقية,7+,2,5+,15.0,200.0,True,True,False,False,False,False,False,False,True,False,1050000
740,فيلا,الرياض,حي الرمال,جنوبية,5,3,5+,-1.0,300.0,True,True,True,False,True,False,False,False,True,False,1700000
746,فيلا,الرياض,حي الرمال,شمالية,3,1,5+,-1.0,225.0,True,True,False,True,False,True,False,False,True,False,2350000
747,فيلا,الرياض,حي الفيحاء,جنوبية شرقية,7+,4,5+,-1.0,337.0,False,False,False,False,False,True,False,False,True,False,2000000
751,فيلا,الرياض,حي اليرموك,غربية,5,2,5+,-1.0,225.0,False,True,False,False,False,True,False,False,False,False,1350000
754,فيلا,الرياض,حي المونسية,شمالية,7+,4,5+,-1.0,312.0,True,True,True,False,True,True,False,False,True,True,2450000
760,فيلا,الرياض,حي قرطبة,جنوبية,1,2,3,-1.0,360.0,False,True,True,True,False,False,False,False,True,False,2500000
761,فيلا,الرياض,حي الرمال,جنوبية,4,2,5+,-1.0,338.0,False,True,True,True,True,True,False,False,True,False,1270000
770,فيلا,الرياض,حي النهضة,شمالية,7+,5,5+,-1.0,495.0,True,True,False,False,False,True,False,False,False,False,2200000
776,فيلا,الرياض,حي قرطبة,جنوبية,5,2,5+,15.0,360.0,False,True,False,False,False,False,False,False,False,False,2500000
777,فيلا,الرياض,الرياض,شمالية غربية,7+,2,4,15.0,274.0,True,True,False,False,False,True,False,False,True,False,1300000
778,فيلا,الرياض,حي السعادة,جنوبية,3,1,5+,-1.0,250.0,True,True,True,True,True,True,False,False,True,False,1700000
779,فيلا,الرياض,حي الجنادرية,غربية,7+,3,5+,-1.0,312.0,False,False,False,False,False,True,False,False,True,False,1450000
784,فيلا,الرياض,حي قرطبة,شمالية,7+,3,5+,15.0,350.0,False,True,True,True,True,True,False,False,True,False,3500000
787,فيلا,الرياض,حي المونسية,غربية,5,2,5+,-1.0,300.0,True,True,True,False,True,True,False,False,True,True,2300000
789,فيلا,الرياض,حي القدس,شمالية,6,3,5+,-1.0,270.0,True,False,True,False,False,True,False,False,True,False,2800000
790,فيلا,الرياض,حي الروضة,غربية,5,2,5+,-1.0,355.0,False,False,False,False,False,False,False,False,False,False,2600000
796,فيلا,الرياض,حي قرطبة,شمالية,4,2,5+,-1.0,339.0,True,True,True,False,False,True,False,False,True,False,2450000
797,فيلا,الرياض,حي الرمال,جنوبية شرقية,6,5,5+,-1.0,555.0,True,True,True,True,True,True,False,False,True,False,3850000
798,فيلا,الرياض,حي الحمراء,شرقية,7+,3,5+,25.0,618.0,True,True,True,True,True,True,True,False,True,False,4300000
800,فيلا,الرياض,حي الملك عبدالعزيز,جنوبية شرقية,4,2,5+,-1.0,360.0,False,False,True,True,False,True,False,False,False,False,2900000
804,فيلا,الرياض,حي الحمراء,جنوبية,7+,3,5+,-1.0,618.0,True,True,True,True,True,True,False,False,True,True,5700000
805,فيلا,الرياض,حي المونسية,شمالية,4,3,4,-1.0,270.0,True,True,True,True,True,True,False,False,True,False,1950000
806,فيلا,الرياض,الرياض,جنوبية,5,3,5+,-1.0,345.0,False,True,True,False,False,False,False,False,True,False,2500000
807,فيلا,الرياض,حي قرطبة,شمالية,5,2,5+,-1.0,225.0,True,True,True,False,True,True,False,False,True,False,2350000
812,فيلا,الرياض,حي النهضة,شرقية,5,4,5+,-1.0,360.0,True,True,True,False,False,True,False,False,True,False,2000000
813,فيلا,الرياض,حي اشبيلية,جنوبية,3,3,3,-1.0,375.0,False,True,False,True,True,False,False,False,True,False,2200000
814,فيلا,الرياض,الرياض,شرقية,4,4,5+,-1.0,360.0,True,True,True,True,True,False,False,False,False,False,2000000
815,فيلا,الرياض,حي النهضة,شرقية,5,2,5+,-1.0,510.0,False,True,True,True,True,False,False,False,True,False,3000000
820,فيلا,الرياض,حي القادسية,غربية,5,2,5+,-1.0,275.0,True,True,True,False,False,True,False,False,True,False,1580000
826,فيلا,الرياض,حي الندوة,جنوبية,5,1,4,15.0,375.0,False,True,False,False,False,True,False,False,True,False,1050000
828,فيلا,الرياض,حي اشبيلية,جنوبية,5,3,5+,5.0,375.0,True,True,True,True,True,True,False,False,True,False,2100000
831,فيلا,الرياض,حي القادسية,شمالية شرقية,5,2,5+,15.0,750.0,True,True,True,True,True,True,False,False,True,False,6500000
836,فيلا,الرياض,حي النسيم الشرقي,جنوبية شرقية,5,3,5+,5.0,992.0,True,True,True,True,True,True,False,False,True,False,4500000
837,فيلا,الرياض,حي النهضة,شرقية,5,2,5+,25.0,300.0,True,True,True,True,False,True,False,False,True,False,2150000
839,فيلا,الرياض,حي النهضة,شمالية شرقية,5,2,2,25.0,300.0,True,True,True,True,True,False,False,False,True,True,2000000
843,فيلا,الرياض,حي الرمال,شرقية,5,3,5+,-1.0,375.0,True,True,True,True,True,True,False,False,True,False,2100000
847,فيلا,الرياض,حي القادسية,غربية,5,2,5+,-1.0,265.0,False,True,True,False,True,True,False,False,True,False,1500000
848,فيلا,الرياض,حي البيان,غربية,5,2,5+,-1.0,420.0,False,True,True,True,True,True,False,False,True,False,2200000
849,فيلا,الرياض,حي السعادة,شمالية,7+,1,5+,-1.0,375.0,False,True,True,False,True,False,False,False,True,False,1750000
850,فيلا,الرياض,حي المونسية,شمالية,6,1,5+,-1.0,875.0,False,True,True,False,True,True,False,False,True,False,4800000
855,فيلا,الرياض,حي الملك فيصل,جنوبية شرقية,5,3,5+,20.0,729.0,False,True,True,False,True,True,False,False,True,False,4450000
856,فيلا,الرياض,حي النهضة,شرقية,5,2,5+,-1.0,510.0,False,True,True,True,True,True,False,False,True,False,3000000
857,فيلا,الرياض,حي قرطبة,شمالية,5,2,5+,-1.0,665.0,False,False,True,True,True,True,False,False,True,False,5400000
858,فيلا,الرياض,حي الجنادرية,غربية,6,3,5+,5.0,312.0,True,True,False,False,False,True,False,False,False,False,1450000
860,فيلا,الرياض,حي الجنادرية,شمالية,4,2,4,-1.0,250.0,True,True,True,False,True,True,False,False,True,True,1900000
862,فيلا,الرياض,حي المونسية,شرقية,4,1,4,-1.0,250.0,True,True,True,True,True,True,False,False,True,True,1800000
863,فيلا,الرياض,حي القدس,شرقية,4,4,5+,-1.0,450.0,True,True,True,True,True,True,True,False,True,True,4200000
866,فيلا,الرياض,حي النظيم,شرقية,4,3,3,25.0,600.0,False,True,True,False,True,True,False,False,True,False,1800000
867,فيلا,الرياض,حي المونسية,غربية,4,2,5+,-1.0,250.0,True,True,True,False,False,True,True,False,True,True,2380000
870,فيلا,الرياض,الرياض,شمالية غربية,5,2,4,18.0,354.0,False,True,True,True,True,True,False,False,True,False,1800000
876,فيلا,الرياض,حي الاندلس,جنوبية,7+,3,5+,-1.0,375.0,True,False,False,False,False,False,False,False,True,True,3300000
880,فيلا,الرياض,حي الروضة,غربية,7+,2,5+,-1.0,355.0,True,True,True,False,False,True,False,False,True,True,2600000
883,فيلا,الرياض,حي الملز,شرقية,7+,1,5+,-1.0,431.0,False,False,False,False,False,False,False,False,False,False,1250000
884,فيلا,الرياض,حي القدس,جنوبية,5,2,5+,-1.0,500.0,True,False,True,True,False,False,False,False,False,False,2500000
885,فيلا,الرياض,حي الرمال,جنوبية,6,2,5+,-1.0,250.0,True,True,False,False,True,True,False,False,True,False,1500000
886,فيلا,الرياض,حي المونسية,شرقية,4,3,5+,-1.0,250.0,True,False,True,False,False,False,False,False,True,False,1850000
887,فيلا,الرياض,حي النهضة,غربية,2,2,3,-1.0,375.0,True,True,False,False,False,False,False,False,False,True,2250000
888,فيلا,الرياض,حي الملك فيصل,جنوبية,4,1,4,-1.0,250.0,True,True,True,True,True,True,False,False,True,True,1900000
890,فيلا,الرياض,حي النسيم الشرقي,جنوبية شرقية,5,3,5+,-1.0,992.0,True,True,True,True,True,True,False,False,True,False,4500000
891,فيلا,الرياض,حي المونسية,جنوبية غربية,5,2,5+,-1.0,480.0,False,True,False,False,False,False,False,False,False,False,5000000
892,فيلا,الرياض,حي المونسية,شمالية,4,2,5+,-1.0,312.0,True,True,True,False,True,True,False,False,True,True,2350000
893,فيلا,الرياض,شارع ابراهيم القيسي,جنوبية,5,1,4,-1.0,300.0,False,True,True,True,True,False,True,False,True,False,2900000
901,فيلا,الرياض,حي القادسية,شمالية شرقية,5,2,5+,20.0,750.0,True,True,True,True,True,True,False,False,True,False,6500000
906,فيلا,الرياض,حي اشبيلية,جنوبية,5,3,5+,-1.0,345.0,True,True,True,False,False,False,False,False,True,False,2500000
907,فيلا,الرياض,الرياض,شمالية غربية,6,1,4,-1.0,276.0,True,True,True,False,True,True,False,False,True,False,1160000
911,فيلا,الرياض,حي المونسية,جنوبية,5,3,5+,-1.0,342.0,False,True,False,False,False,False,False,False,False,False,2100000
913,فيلا,الرياض,حي النهضة,شرقية,5,3,5+,5.0,360.0,True,True,True,True,True,True,False,False,True,False,1900000
914,فيلا,الرياض,حي المعيزيلة,شمالية,5,2,5+,-1.0,270.0,True,True,True,False,True,True,False,False,True,False,1550000
923,فيلا,الرياض,حي الحمراء,غربية,5,3,5+,-1.0,300.0,True,True,True,True,False,True,False,False,True,True,2700000
927,فيلا,الرياض,حي الرمال,شمالية,4,5,4,-1.0,281.0,True,True,True,True,False,True,False,False,True,False,1500000
928,فيلا,الرياض,حي الازدهار,جنوبية,5,3,5+,-1.0,350.0,True,True,True,True,False,True,True,True,False,False,3000000
931,فيلا,الرياض,الرياض,غربية,5,2,5+,-1.0,224.0,False,True,True,False,True,True,False,False,True,False,1050000
933,فيلا,الرياض,حي المعيزلة,غربية,5,2,5+,-1.0,600.0,True,True,False,False,False,False,False,False,True,False,3000000
935,فيلا,الرياض,الرياض,غربية,5,3,5+,-1.0,300.0,True,True,True,False,True,True,False,False,True,True,2300000
936,فيلا,الرياض,حي الجزيرة,شمالية,5,1,5+,20.0,484.0,False,True,True,True,True,True,False,False,False,False,2250000
937,فيلا,الرياض,حي القادسية,شمالية,7+,1,5+,15.0,420.0,False,True,True,False,False,True,False,False,True,True,2350000
938,فيلا,الرياض,حي الرمال,جنوبية,5,3,5+,-1.0,387.0,True,True,True,True,True,True,False,False,True,False,1900000
939,فيلا,الرياض,حي الرمال,شمالية شرقية,6,2,5+,-1.0,404.0,True,False,False,True,True,True,False,True,True,True,2100000
943,فيلا,الرياض,حي المونسية,جنوبية,5,2,5+,15.0,250.0,True,True,True,False,True,True,False,False,True,False,1750000
945,فيلا,الرياض,حي المونسية,جنوبية,7+,3,5+,-1.0,250.0,True,True,True,True,True,True,False,False,True,False,1400000
946,فيلا,الرياض,الرياض,شمالية,4,1,4,40.0,236.0,True,True,False,False,True,True,False,False,False,False,1070000
948,فيلا,الرياض,حي الرمال,شمالية,7+,1,5+,15.0,250.0,True,True,False,False,True,True,False,False,True,False,1280000
951,فيلا,الرياض,حي الرمال,شمالية,4,1,4,-1.0,230.0,True,False,True,False,False,True,False,False,True,False,1300000
952,فيلا,الرياض,الرياض,شمالية,5,3,5+,5.0,312.0,True,True,True,False,False,True,False,False,True,True,2300000
954,فيلا,الرياض,حي الاندلس,جنوبية غربية,5,2,5+,15.0,570.0,True,True,True,True,True,True,False,False,True,False,2200000
956,فيلا,الرياض,حي الرمال,شرقية,5,4,5+,-1.0,430.0,False,True,False,False,True,True,False,False,True,False,2870000
958,فيلا,الرياض,حي المنار,شمالية,7+,2,5+,20.0,250.0,True,True,True,True,False,True,False,False,True,False,1500000
959,فيلا,الرياض,حي المنار,شمالية,3,2,3,-1.0,600.0,True,False,False,False,False,False,False,False,False,False,2750000
960,فيلا,الرياض,حي الجنادرية,جنوبية,7+,2,5+,-1.0,200.0,False,True,False,False,False,False,False,False,True,True,1100000
961,فيلا,الرياض,حي الرمال,جنوبية,5,2,5+,-1.0,250.0,True,True,True,False,True,True,False,False,True,False,1300000
963,فيلا,الرياض,حي الريان,جنوبية,5,2,5+,15.0,390.0,True,False,True,False,True,True,False,False,True,False,3000000
964,فيلا,الرياض,حي الجنادرية,شمالية,5,2,5+,15.0,270.0,True,True,True,False,False,True,False,False,True,False,1000000
966,فيلا,الرياض,الرياض,جنوبية غربية,5,1,4,-1.0,264.0,True,False,True,False,True,True,False,False,True,True,2150000
976,فيلا,الرياض,حي الريان,شرقية,7+,4,5+,15.0,625.0,True,True,True,True,True,True,False,False,True,False,3200000
978,فيلا,الرياض,حي السلام,شرقية,5,1,5+,-1.0,250.0,True,False,True,False,False,True,False,False,False,False,2200000
979,فيلا,الرياض,الرياض,شمالية,4,1,4,-1.0,600.0,True,False,False,False,False,False,False,False,False,False,2750000
981,فيلا,الرياض,حي الرمال,شمالية,4,2,4,25.0,205.0,False,True,False,False,False,True,False,False,True,False,1250000
982,فيلا,الرياض,حي الرمال,جنوبية,7+,2,5+,-1.0,662.0,True,True,True,False,True,False,False,False,True,False,3000000
988,فيلا,الرياض,حي المونسية,شمالية,7+,3,5+,20.0,362.0,False,True,False,True,True,True,False,False,True,False,2350000
989,فيلا,الرياض,حي النهضة,غربية,5,3,5+,15.0,275.0,True,True,True,False,False,True,False,False,True,False,1800000
990,فيلا,الرياض,حي النظيم,جنوبية,3,1,4,15.0,375.0,False,True,False,False,True,False,False,False,True,False,1050000
995,فيلا,الرياض,حي البيان,جنوبية,7+,2,5+,-1.0,329.0,True,True,True,False,True,True,False,False,True,False,1650000
997,فيلا,الرياض,حي الرمال,جنوبية,4,2,4,-1.0,338.0,True,True,True,True,True,True,False,False,True,False,1270000
1001,فيلا,الرياض,حي المونسية,جنوبية,7+,4,5+,-1.0,580.0,True,True,True,True,True,True,True,False,True,True,5500000
1003,فيلا,الرياض,حي الرمال,جنوبية,5,2,5+,-1.0,259.0,True,True,True,False,True,True,False,False,True,False,1470000
1006,فيلا,الرياض,حي النهضة,شمالية,7+,2,4,-1.0,300.0,True,True,True,False,False,True,False,False,True,False,1900000
1007,فيلا,الرياض,الرياض,شمالية,5,2,3,-1.0,275.0,True,False,True,False,False,False,False,False,True,True,1825000
1008,فيلا,الرياض,حي المونسية,غربية,4,2,3,20.0,252.0,False,True,False,False,False,True,False,False,False,False,1580000
1010,فيلا,الرياض,حي المونسية,غربية,5,3,5+,-1.0,300.0,True,True,True,False,True,True,False,False,True,False,2300000
1012,فيلا,الرياض,حي المعيزلة,شمالية,5,2,5+,17.0,595.0,True,True,True,True,True,True,False,False,True,False,2500000
1019,فيلا,الرياض,الرياض,جنوبية,6,2,4,-1.0,375.0,True,True,False,False,True,True,False,False,True,True,2000000
1026,فيلا,الرياض,حي الرمال,شمالية,6,1,3,15.0,400.0,False,True,False,True,True,True,False,False,True,False,2650000
1033,فيلا,الرياض,حي الشرق,جنوبية,7+,3,5+,-1.0,360.0,True,True,True,False,True,True,False,False,True,False,1900000
1034,فيلا,الرياض,حي اشبيلية,شمالية,6,2,4,-1.0,500.0,False,True,False,False,True,True,False,False,False,False,2850000
1035,فيلا,الرياض,حي الرمال,جنوبية,5,2,5+,-1.0,312.0,True,True,True,False,False,False,False,False,True,False,1800000
1038,فيلا,الرياض,حي المعيزلة,شرقية,6,4,5+,-1.0,600.0,True,True,True,True,False,True,False,False,True,False,3200000
1039,فيلا,الرياض,حي المعيزلة,غربية,7+,3,4,-1.0,480.0,False,False,False,True,False,True,True,False,True,False,2000000
1041,فيلا,الرياض,حي المونسية,شرقية,7+,2,4,-1.0,250.0,True,False,True,False,True,True,False,False,True,True,1850000
1043,فيلا,الرياض,حي الخليج,غربية,4,2,3,-1.0,480.0,False,False,True,True,False,True,False,False,True,False,1400000
1044,فيلا,الرياض,حي الرمال,جنوبية,5,2,5+,-1.0,312.0,True,True,True,False,True,True,False,False,True,False,1800000
1045,فيلا,الرياض,حي الرمال,جنوبية,5,1,2,-1.0,400.0,False,False,False,False,False,False,False,False,False,False,1200000
1047,فيلا,الرياض,الرياض,شرقية,5,3,5+,-1.0,375.0,True,True,True,False,True,True,False,False,True,True,3650000
1049,فيلا,الرياض,حي اليرموك,شمالية,7+,2,5+,-1.0,321.0,True,True,True,False,True,True,False,False,True,True,2250000
1051,فيلا,الرياض,حي الشرق,غربية,7+,2,5+,-1.0,420.0,True,True,True,True,True,True,False,False,True,False,2200000
1052,فيلا,الرياض,حي المونسية,شمالية,4,2,4,-1.0,213.0,False,True,True,False,True,True,False,False,True,False,1350000
1054,فيلا,الرياض,حي اشبيلية,جنوبية,1,3,5+,-1.0,312.0,False,False,False,False,False,False,False,False,False,False,2000000
1056,فيلا,الرياض,حي البيان,شرقية,4,3,5+,-1.0,405.0,True,True,True,False,True,True,False,False,True,False,1600000
1058,فيلا,الرياض,حي البيان,غربية,7+,3,5+,-1.0,420.0,False,True,False,False,False,False,False,False,False,False,2200000
1059,فيلا,الرياض,حي الجنادرية,غربية,7+,3,5+,-1.0,312.0,False,False,True,False,False,False,False,False,True,False,1450000
